time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
1969/12/31/19:21:51.355000,254400,1311,360000000,firefly/imugt_link,-0.27549125892,-0.0774748779452,0.659588408442,0.695014633655,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.97888068153,-0.730754862554,0.467891345705,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.757425639328,0.123955812948,8.06030948719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.365000,254401,1311,365000000,firefly/imugt_link,-0.275765979624,-0.0801897428574,0.660818473906,0.693427482991,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.928961648051,-0.866764746978,0.468956346063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.742332156831,0.124998681946,7.97713785767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.365000,254402,1311,370000000,firefly/imugt_link,-0.27572264215,-0.0830574553052,0.662147403561,0.691837625228,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.878274306253,-1.00422178062,0.470034377321,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.728990812547,0.126075048545,7.90128332044,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.375000,254403,1311,375000000,firefly/imugt_link,-0.275357925862,-0.086078053303,0.663575612499,0.690243426554,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.827010987171,-1.14274605944,0.471125390569,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.717619421146,0.127247572688,7.84194678803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.380000,254404,1311,380000000,firefly/imugt_link,-0.274672881312,-0.089249099788,0.665101614135,0.688643049289,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.775811519184,-1.28029795945,0.472168541729,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.706683023018,0.128179167922,7.73885785093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.385000,254405,1311,385000000,firefly/imugt_link,-0.273668181797,-0.0925679223781,0.666723728969,0.687034478937,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.724542475631,-1.41690025554,0.47317677534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.697535660944,0.129161908315,7.65649684473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.395000,254406,1311,390000000,firefly/imugt_link,-0.272344085116,-0.0960314223185,0.668440076029,0.685415589251,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.672995354409,-1.55253979583,0.474163880726,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.689882951388,0.130199613406,7.59058629658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.400000,254407,1311,395000000,firefly/imugt_link,-0.270700423759,-0.0996360781048,0.670248587471,0.683784149794,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.620956588037,-1.68720318678,0.475135736619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.683475162736,0.131287769403,7.53782974399,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.400000,254408,1311,400000000,firefly/imugt_link,-0.268736967757,-0.103378647408,0.672147010889,0.682137591086,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.568509793755,-1.82100306653,0.476107836393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.678084107724,0.132365431516,7.49559613411,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.410000,254409,1311,405000000,firefly/imugt_link,-0.26663434845,-0.10723585715,0.674076915708,0.680460804806,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.563310009303,-1.89433072136,0.474748323754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.725807160757,0.133291861862,6.73277828889,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.415000,254410,1311,410000000,firefly/imugt_link,-0.264541860405,-0.111183443955,0.675990195716,0.678743766955,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.595442610571,-1.9161496919,0.471867577365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.745691270212,0.12746014545,6.56182466726,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.415000,254411,1311,415000000,firefly/imugt_link,-0.262572473729,-0.115200792561,0.677850410631,0.676981014683,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.654920700219,-1.89822280039,0.467914611004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.74994212074,0.11894875417,6.5909288807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.420000,254412,1311,420000000,firefly/imugt_link,-0.260807962457,-0.11927189419,0.679631056365,0.67517038531,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.733673079318,-1.85107415899,0.463140218303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.746067820536,0.109623387538,6.66750742642,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.425000,254413,1311,425000000,firefly/imugt_link,-0.259308866136,-0.123382566382,0.681312139206,0.673312277644,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.825808583502,-1.78148611286,0.457700258252,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.738909426848,0.100180018406,6.75517771905,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.430000,254414,1311,430000000,firefly/imugt_link,-0.258120433502,-0.127520344324,0.682878341696,0.671408649061,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.927259114172,-1.69445571143,0.45168403789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.730406367111,0.0909130994729,6.8368038838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.435000,254415,1311,435000000,firefly/imugt_link,-0.257274073394,-0.131677340694,0.684318803079,0.669461653017,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.03527132865,-1.59540781445,0.445218789001,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.721791396976,0.0821645893735,6.89157260816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.440000,254416,1311,440000000,firefly/imugt_link,-0.256788964682,-0.135847156531,0.68562629048,0.667474020081,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.14669971148,-1.48840956049,0.438441163982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.712415104878,0.0741655417146,6.89039170299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.445000,254417,1311,445000000,firefly/imugt_link,-0.256678061235,-0.140025990125,0.686795420258,0.665448078878,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.26053611732,-1.37605858775,0.431411611406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.704767227316,0.0668010530871,6.8845247578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.450000,254418,1311,450000000,firefly/imugt_link,-0.256949969628,-0.144211495639,0.687821950524,0.663385801786,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.37598388223,-1.26006111067,0.424194661287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.698898042567,0.060027418517,6.87592302671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.455000,254419,1311,455000000,firefly/imugt_link,-0.257599795785,-0.148400843665,0.688705832371,0.661289506396,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.48904647113,-1.14440637108,0.417109646527,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.701483258883,0.0563505271122,6.7924139699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.460000,254420,1311,460000000,firefly/imugt_link,-0.258623254556,-0.152591483334,0.689446524183,0.659161089347,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.6000453997,-1.02896807787,0.410127317602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.703712045077,0.0527028831901,6.72691610869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.465000,254421,1311,465000000,firefly/imugt_link,-0.260016719414,-0.156781178993,0.69004299404,0.657002004499,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.70932456058,-0.913633143298,0.403236090425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.705918926405,0.0491225837062,6.67454062325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.470000,254422,1311,470000000,firefly/imugt_link,-0.261777081763,-0.160968259648,0.690493785182,0.654813188226,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.81725165951,-0.79838650062,0.396435526751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.708258026703,0.0456139180587,6.63215137398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.475000,254423,1311,475000000,firefly/imugt_link,-0.263869504406,-0.165148585642,0.690808568994,0.652596621435,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.91402886414,-0.692452043983,0.390563632319,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.74979690836,0.0514357370282,6.57468498672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.480000,254424,1311,480000000,firefly/imugt_link,-0.266263138082,-0.169317992531,0.690995481504,0.650354213675,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.00081742533,-0.594579945195,0.385377128702,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.776601621127,0.0545946239648,6.55781284624,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.485000,254425,1311,485000000,firefly/imugt_link,-0.268932739729,-0.173473457591,0.691060797289,0.648087274573,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.07960120509,-0.503386861094,0.38070081912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.793933721624,0.0561187068086,6.54238884948,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.495000,254426,1311,490000000,firefly/imugt_link,-0.271820346754,-0.177610359556,0.691022582384,0.645798768893,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.14049002575,-0.428667889035,0.376944711807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.824453246039,0.0617843035923,6.57888793862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.495000,254427,1311,495000000,firefly/imugt_link,-0.274879655858,-0.181725051529,0.690895348455,0.643491101667,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.18711466061,-0.367149517437,0.373860225236,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.842121925495,0.0652014953126,6.61037416573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.500000,254428,1311,500000000,firefly/imugt_link,-0.27807521896,-0.185814675475,0.690690276621,0.641166141308,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.22281594231,-0.315741315898,0.371268316293,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.851814264271,0.0673269010961,6.61718051115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.510000,254429,1311,505000000,firefly/imugt_link,-0.281370125107,-0.1898760236,0.69041960352,0.638826047868,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.24704333323,-0.274873496616,0.369154830907,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.859598061369,0.0695368617753,6.62829231966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.510000,254430,1311,510000000,firefly/imugt_link,-0.28473693221,-0.193906135973,0.690092596907,0.636472699778,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.26255985554,-0.241702531504,0.367391652403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.862851316515,0.0710639964905,6.61399944742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.515000,254431,1311,515000000,firefly/imugt_link,-0.288155369022,-0.197902166532,0.689716248198,0.634107808466,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.27143905691,-0.214047651122,0.365900869285,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.863478120544,0.0721715562494,6.58280337397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.520000,254432,1311,520000000,firefly/imugt_link,-0.291610455634,-0.201861374993,0.689295853946,0.631732976172,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.27520581101,-0.190305888656,0.364611850227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.862672056137,0.0729999627063,6.54252150292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.530000,254433,1311,525000000,firefly/imugt_link,-0.295070705549,-0.2057798436,0.688843495791,0.629350914039,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.26870407578,-0.175440137352,0.36369413534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.86528130909,0.074819457356,6.56226916512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.535000,254434,1311,530000000,firefly/imugt_link,-0.298485946064,-0.209653173712,0.688379332911,0.626965374463,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.24631517538,-0.17537500658,0.363304757566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.866921429714,0.0775191994711,6.60888924613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.535000,254435,1311,535000000,firefly/imugt_link,-0.30181915203,-0.21347825685,0.687919148701,0.62457944104,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.21217350103,-0.186371553322,0.363295528274,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.864138910066,0.0796586747231,6.61844144243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.535000,254436,1311,540000000,firefly/imugt_link,-0.305043049666,-0.217253200011,0.687475416883,0.622195577063,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.16941230789,-0.205732133263,0.363553927942,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.858998192276,0.0814748178408,6.60163272795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.545000,254437,1311,545000000,firefly/imugt_link,-0.30813753811,-0.220977104797,0.687058112887,0.619815719613,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.12037910091,-0.231494462229,0.364011852045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.852779709677,0.0830757629357,6.56885188045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.550000,254438,1311,550000000,firefly/imugt_link,-0.311087813241,-0.224649773683,0.68667530362,0.617441397248,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.06681195344,-0.262186543418,0.364610425566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.846261371674,0.0845114893631,6.52809278039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.555000,254439,1311,555000000,firefly/imugt_link,-0.313859243191,-0.228270751215,0.686343809381,0.615074804335,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-2.00286674581,-0.304230658473,0.36552099076,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.837155409846,0.0861595850236,6.5287515191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.555000,254440,1311,560000000,firefly/imugt_link,-0.316402307275,-0.231839400793,0.686087509829,0.612718533299,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.92414650264,-0.362550126167,0.36690475352,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.82037381735,0.087517969001,6.53665165461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.565000,254441,1311,565000000,firefly/imugt_link,-0.318683292009,-0.235354749084,0.685923995288,0.610374781725,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.8350960856,-0.431993427544,0.368648870347,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.803002670595,0.0886228321455,6.53313936198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.575000,254442,1311,570000000,firefly/imugt_link,-0.320673662002,-0.238815638639,0.685868949724,0.608045456396,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.73715119666,-0.510903361204,0.370754317856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.786375660342,0.0897366363292,6.55720247407,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.575000,254443,1311,575000000,firefly/imugt_link,-0.322354213027,-0.242220454679,0.685933999655,0.605732251739,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.63287294992,-0.596130930624,0.373132123975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.770393922896,0.0909302239804,6.56315848947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.580000,254444,1311,580000000,firefly/imugt_link,-0.323711920873,-0.245567332914,0.686127925887,0.603436613579,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.5240020458,-0.685587357961,0.375727950024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.755577697495,0.0922548005809,6.55759806168,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.585000,254445,1311,585000000,firefly/imugt_link,-0.32473774692,-0.248854407538,0.686457531224,0.60115966049,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.41173083319,-0.777969075543,0.378493132605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.74212995255,0.0937131427341,6.54549413399,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.590000,254446,1311,590000000,firefly/imugt_link,-0.325419717039,-0.252081147892,0.686930814553,0.598901626862,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.29571852281,-0.874659048667,0.381454208258,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.72965754748,0.0952193695268,6.5670138413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.595000,254447,1311,595000000,firefly/imugt_link,-0.325749284873,-0.255247014291,0.687553916447,0.596662364389,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.17701804146,-0.974510874048,0.384578575422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.718067613903,0.0968351208229,6.57371999967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.600000,254448,1311,600000000,firefly/imugt_link,-0.325719903569,-0.258352903111,0.688331704761,0.594440733878,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-1.05676288358,-1.0772702812,0.387813735731,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.707522941652,0.0984169358867,6.57383905592,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.605000,254449,1311,605000000,firefly/imugt_link,-0.325327015283,-0.261399154261,0.689267736508,0.59223542843,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.935422929468,-1.18210490061,0.391148106613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.697932057555,0.100053267971,6.56776486449,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.610000,254450,1311,610000000,firefly/imugt_link,-0.324567558006,-0.264385469736,0.69036446338,0.590045024879,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.813318781637,-1.28832940009,0.394579834283,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.68928378586,0.10172595154,6.55857711693,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.615000,254451,1311,615000000,firefly/imugt_link,-0.32344111408,-0.267312609842,0.6916225903,0.587867337866,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.691643924087,-1.39531155391,0.398040086003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6823728589,0.103315597282,6.53794853561,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.625000,254452,1311,620000000,firefly/imugt_link,-0.321947597413,-0.270180216961,0.693042246061,0.585700298837,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.570206581313,-1.50263032399,0.401530931089,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.676147126195,0.104894660636,6.51985569886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:21:51.635000,254453,1311,625000000,firefly/imugt_link,-0.320086678206,-0.272987015552,0.694623265309,0.583541881159,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.448726571364,-1.61008761115,0.405072385595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.670491312807,0.106483703061,6.50438531925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
